from	to
9508	1278
9508	157869
9508	170689
9508	4314
9508	1281
9508	339366
9508	23275
9508	9719
9508	79875
9508	85301
9508	7058
9508	9507
9508	54507
9508	1301
9508	255631
9508	1289
9508	11093
9508	140766
9508	1302
9508	1290
9508	1280
9508	92949
9508	11174
9508	9037
9508	11173
9508	80070
9508	176
9508	54437
9508	147372
9508	221981
9508	56999
9508	81792
9508	10418
9508	10417
157657	115861
157657	8481
128338	23093
128338	79961
128338	254173
2040	9311
2040	6340
2040	9780
2040	10730
2040	10314
2040	6513
2040	63895
2040	11331
2040	51802
2040	5245
27163	158584
27163	222236
27163	3920
57188	157869
57188	170689
57188	339366
57188	23275
57188	9719
57188	79875
57188	7058
57188	9507
57188	54507
57188	11093
57188	140766
57188	203102
57188	92949
57188	11174
57188	9037
57188	11173
57188	80070
57188	54437
57188	221981
57188	56999
57188	81792
57188	10418
57188	10417
10563	643
10563	729230
10563	1234
10563	3577
10563	6374
10563	5196
10563	1230
10563	3627
10563	6373
10563	6363
10563	2829
10563	2771
10563	3579
10563	1237
10563	2826
10563	54331
10563	1235
10563	10803
10563	1524
10563	4283
10563	2833
10563	10673
10563	6387
10563	7852
10563	10663
10563	1232
10563	6348
10563	2782
123720	3059
123720	10810
123720	60
123720	7454
123720	10097
123720	998
123720	71
123720	51479
123720	55667
123720	10163
10694	3837
10694	129880
10694	7203
10694	22824
10694	3313
10694	7248
10694	10576
10694	7846
10694	84790
10694	5036
10694	6203
10694	3308
10694	8841
10694	6137
10694	1938
10694	6138
10694	5707
10694	5708
10694	5705
10694	6124
10694	25843
10694	6950
10694	582
10694	8607
10694	10808
10694	10726
10694	55135
10694	3735
10694	56984
10694	10693
10694	8624
10694	3840
10694	5522
10694	3320
10694	10376
10694	1915
10694	6129
10694	10383
10694	6187
10694	6122
10694	6157
10694	6189
10694	3921
10694	6231
10694	60
10694	29966
10694	10963
10694	2107
10694	8662
10694	6136
10694	80342
10694	5202
10694	5710
10694	9531
10694	10492
10694	6468
10694	6125
10694	5688
10694	5203
10694	3326
10694	6130
10694	991
10694	8668
10694	6191
10694	6135
10694	8428
10694	10528
10694	3329
10694	2617
10694	29888
10694	1933
10694	654364
10694	79738
10694	10575
10694	10471
10694	9045
10694	6202
10694	10213
10694	6741
10694	6160
10694	5701
10694	6133
10694	154807
10694	6128
10694	5682
10694	5515
10694	6165
10694	6224
10694	3297
10694	3312
10694	92482
10694	6207
10694	10480
10694	166379
10694	5901
10694	5204
10694	4666
10694	6175
10694	6158
10694	6154
10694	6155
10694	10728
10694	123016
10694	10238
84779	80155
84779	84316
84779	60560
84779	79829
84779	79612
84779	79903
84779	8260
84779	122830
26285	9069
26285	100506658
7074	22808
7074	5291
7074	2151
7074	4131
7074	382
7074	5881
7074	5581
7074	7094
7074	10458
7074	23705
7074	23542
7074	4830
7074	1003
7074	1499
7074	2534
7074	5879
7074	11186
7074	287
7074	1969
7074	4916
7074	1942
7074	4893
7074	5906
7074	10451
7074	2902
7074	7410
7074	6714
7074	2048
7074	56288
7074	5590
7074	1855
7074	6382
7074	64333
7074	7534
7074	2047
7074	998
7074	9378
7074	4908
7074	960
7074	387
7074	3265
7074	627
7074	1020
7074	5295
7074	4067
7074	207
7074	7409
7074	2904
7074	84687
7074	4609
7074	85445
57466	26043
57466	51585
57466	5094
57466	23248
57466	58490
57466	55197
57466	54039
57466	54033
57466	5430
122416	6296
122416	115123
122416	3615
122416	57491
122416	84885
122416	8065
122416	84256
392255	64388
392255	9241
392255	93
392255	657
392255	659
392255	658
392255	26585
51001	26024
51001	7314
51001	51642
51001	493753
51001	55794
51001	55052
51001	64216
51001	51106
51001	26164
51001	65018
51001	8878
51001	26520
51001	7311
51001	387338
51001	7019
51001	55669
51001	64979
51001	7316
51001	80298
51001	5442
51001	84769
3788	9196
3788	3787
3788	27133
3788	131096
3788	3785
3788	3745
3788	8514
3788	3736
3788	7881
3788	9312
3788	2197
219743	5192
219743	51
219743	5194
219743	189
219743	8309
219743	1384
219743	51268
219743	122970
219743	26061
219743	10901
219743	4843
219743	30
219743	8310
219743	5195
219743	5828
219743	8443
219743	8528
219743	6342
219743	3155
219743	54363
219743	4358
219743	10455
219743	23600
219743	390916
219743	11264
219743	3417
219743	10478
219743	5830
219743	54677
219743	3295
219743	2053
219743	373156
219743	5193
219743	51179
135228	857
4838	7547
4838	3625
4838	6997
4838	3626
4838	199699
4838	4088
4838	93
4838	4089
4838	7044
4838	9350
4838	91
4838	5046
4838	5045
221458	10982
221458	22920
221458	22919
221458	3833
221458	9793
9246	55585
9246	7324
9246	7314
9246	55236
9246	7334
9246	6478
9246	63893
9246	7706
9246	7318
9246	4600
9246	6622
9246	7327
9246	7317
9246	7335
9246	4939
9246	2537
9246	3716
9246	10533
9246	7328
9246	79876
9246	10425
9246	11065
9246	6477
9246	7323
9246	65264
9246	9039
9246	6772
9246	2633
9246	148581
9246	7319
9246	3434
9246	3437
9246	9025
9246	7321
9246	5111
9246	9636
9246	23586
9246	25820
9246	7341
9246	7325
9246	7326
9246	4599
9246	7322
9246	118424
9246	10477
9246	4938
9246	7311
9246	80724
9246	3430
9246	55284
9246	2317
9246	7336
9246	25897
9246	7316
9246	51465
9246	3661
9246	140739
25921	51125
25921	401647
25921	8577
25921	2319
25921	1742
25921	56650
60677	6240
60677	6241
60685	7803
60685	80028
23522	2186
23522	84289
23522	10933
23522	27154
23522	8295
23522	860
23522	64769
23522	4300
23522	7862
23522	51147
23522	7994
23522	440686
219970	6296
219970	643414
9131	9941
9131	581
9131	598
9131	54205
9131	836
9131	10102
9131	112714
9131	7284
9131	142
9131	331
9131	2021
9131	4725
9131	3303
9131	572
9131	596
9131	8505
9131	56616
9131	5478
9131	3014
9131	317
9530	114793
9530	22824
9530	3313
9530	8772
9530	3308
9530	3310
9530	8567
9530	835
9530	3309
9530	8717
9530	4217
9530	259217
9530	4893
9530	9532
9530	7185
9530	3304
9530	3303
9530	3305
9530	51182
9530	10010
9530	3306
9530	7124
9530	3265
9530	573
9530	3312
9530	8738
93594	197335
93594	165055
93594	152002
93594	10464
93594	2686
93594	8481
93594	1639
93594	10244
93594	84985
93594	9793
93594	729440
55093	123803
55093	327
55093	55039
55093	157769
29028	4085
29028	9833
29028	22974
29028	699
29028	79075
29028	56992
29028	9735
29028	27443
29028	8363
29028	10051
29028	6241
29028	1063
29028	51514
29028	4751
29028	259266
29028	7272
29028	55165
29028	8365
29028	8366
29028	8364
29028	7158
29028	5984
29028	3161
29028	9055
29028	983
29028	2099
29028	7153
29028	55388
29028	55872
29028	9134
29028	121504
29028	51203
29028	554313
29028	8370
29028	8359
29028	8360
29028	4609
29028	8362
29028	8368
29028	8294
29028	8367
286053	5885
286053	146434
286053	80198
286053	26168
286053	80010
286053	387082
286053	8243
286053	545
286053	7329
286053	5893
286053	9126
286053	23137
286053	197370
286053	54780
286053	5888
286053	10274
286053	7341
286053	10401
286053	57337
286053	26054
286053	79677
286053	6613
286053	6047
286053	493861
286053	7156
286053	9063
391059	2009
391059	1534
163786	79443
163786	5347
163786	153241
163786	54461
163786	1068
163786	80254
163786	79598
163786	55755
163786	5116
163786	1069
163786	6491
163786	22995
163786	9738
163786	55835
163786	134359
163786	55125
1339	1346
1339	4724
1339	4714
1339	4701
1339	7386
1339	54205
1339	7388
1339	6169
1339	4728
1339	1537
1339	9377
1339	1351
1339	788
1339	55967
1339	29796
1339	4697
1339	341947
1339	6176
1339	4512
1339	4519
1339	4513
1339	4514
1339	388753
1339	6391
1339	1347
1339	4725
1339	4702
1339	6392
1339	84701
1339	27089
1339	4712
1339	1933
1339	6160
1339	617
1339	6161
1339	4698
1339	9296
1339	1349
1339	4700
1339	9349
1339	51079
1339	1350
1339	6156
1339	1345
1339	7381
1339	6230
1339	6207
1339	6158
1339	1327
1339	4706
1339	6155
1339	10975
1339	125965
1339	100131801
1339	6234
1339	7178
7547	6997
7547	6657
7547	93
7547	5015
7547	7044
7547	139135
375323	57555
375323	10243
93010	140453
93010	118430
93010	4166
93010	5549
93010	2331
93010	4958
93010	394263
93010	4584
93010	94025
93010	176
93010	4588
93010	4589
93010	200958
93010	143662
93010	4585
93010	727897
93010	10071
93010	4582
93010	56667
93010	4586
701	9133
701	4085
701	5885
701	9833
701	5347
701	22974
701	6240
701	81620
701	332
701	699
701	6795
701	993
701	2237
701	79801
701	157570
701	4176
701	84733
701	91272
701	55320
701	55215
701	55055
701	63967
701	9212
701	29882
701	7298
701	9702
701	221150
701	995
701	79075
701	5426
701	10615
701	56992
701	9918
701	10460
701	157313
701	9735
701	348235
701	54821
701	1033
701	1058
701	64682
701	2305
701	11065
701	51529
701	10051
701	5557
701	8881
701	6241
701	11169
701	128239
701	9126
701	9824
701	9156
701	142
701	1063
701	51514
701	4751
701	9928
701	259266
701	6045
701	4288
701	9184
701	79184
701	7272
701	84108
701	3725
701	55165
701	4998
701	9585
701	8438
701	6623
701	1263
701	11004
701	991
701	2491
701	55143
701	11130
701	246184
701	24137
701	6015
701	1164
701	84930
701	6941
701	648
701	26586
701	5422
701	5983
701	675
701	166979
701	5888
701	5984
701	1894
701	55839
701	3161
701	9232
701	3070
701	9055
701	3619
701	8697
701	10112
701	51343
701	983
701	8480
701	64105
701	899
701	5048
701	81624
701	8379
701	54892
701	285643
701	1111
701	79980
701	8317
701	3833
701	51434
701	29127
701	8318
701	9587
701	7153
701	55635
701	5527
701	55355
701	51512
701	5528
701	55388
701	672
701	80012
701	25847
701	29945
701	55872
701	3066
701	9793
701	996
701	9820
701	25906
701	1911
701	83461
701	51203
701	146909
701	100532731
701	119504
701	10393
701	29128
701	4172
701	79733
701	81610
701	89839
701	7703
701	163
701	79003
5147	9364
5147	201475
5147	9094
5147	8654
5147	5906
5147	56623
5147	6103
5147	200894
5147	113
5147	339231
5147	5150
5147	501
5147	3265
6750	6755
6750	4760
6750	4825
6750	5617
6750	3479
6750	7200
6750	154
6750	794
6750	25992
6750	2688
6750	3350
6750	6863
6750	5021
6750	2520
6750	796
6750	2689
6750	51738
6750	6752
6750	2571
6750	5697
6750	4886
6750	1813
6750	134
6750	7432
6750	84504
6750	2691
6750	2572
6750	2550
6750	1325
6750	7054
6750	1621
6750	26468
6750	885
6750	3630
6750	5443
6750	4852
6750	2641
6750	1385
6750	4295
6750	4204
6750	2026
6750	5173
6750	7442
6750	5539
6750	6753
2177	2176
2177	84464
2177	113510
2177	7486
2177	22974
2177	7314
2177	4176
2177	57599
2177	80198
2177	2072
2177	55215
2177	5883
2177	63967
2177	5591
2177	80010
2177	84126
2177	79008
2177	2188
2177	54821
2177	5889
2177	4221
2177	10524
2177	7398
2177	545
2177	79711
2177	641
2177	1763
2177	5980
2177	7516
2177	22909
2177	9937
2177	9156
2177	29089
2177	64858
2177	7272
2177	5429
2177	6118
2177	7507
2177	9656
2177	2189
2177	10111
2177	5983
2177	675
2177	5810
2177	7158
2177	11200
2177	5888
2177	2175
2177	7520
2177	5984
2177	146956
2177	2187
2177	5932
2177	55120
2177	2309
2177	7311
2177	1111
2177	8318
2177	5985
2177	7153
2177	672
2177	5884
2177	3014
2177	353497
2177	7316
2177	7156
2177	7517
2177	197342
2177	5892
2177	29128
2177	4172
2177	9401
2177	3981
9797	619373
9797	51244
23420	23042
9941	2237
9941	60528
9941	142
9941	92667
123803	327
123803	9435
123803	10164
123803	388595
23057	200933
23057	55191
23057	51547
23057	3320
23057	51548
23057	349565
23057	5167
23057	54981
23057	64802
23057	65220
23057	133686
23057	23410
23057	23475
23057	93100
23057	5169
23057	9887
23057	23077
23057	23098
23057	23408
23057	27231
9372	6010
9372	55603
9372	5499
9372	4088
9372	9765
9372	857
9372	4089
9372	5501
9372	7048
9372	57154
9372	7046
9372	7021
9372	2280
9372	11171
131375	124044
131375	84079
6529	2558
6529	25769
6529	2571
6529	5498
6529	2572
6529	2563
6529	2566
6529	30820
131377	221481
131377	29765
131377	1073
131377	26249
131377	84861
131377	64410
131377	55975
131377	84892
131377	55958
131377	59349
131377	4892
131377	11146
131377	553115
131377	9903
131377	57542
131377	8405
131377	79734
131377	390594
131377	54800
131377	84541
131377	56203
131377	11275
131377	90293
131377	253980
131377	7138
131377	8139
131377	8507
131377	4703
7079	4314
7079	4323
7079	4312
7079	8224
7079	4318
7079	56547
7079	967
7079	6854
5468	1636
5468	27306
5468	2168
5468	213
5468	2171
5468	5346
5468	6778
5468	5469
5468	4775
5468	51129
5468	3960
5468	5604
5468	3479
5468	8841
5468	2194
5468	168544
5468	3667
5468	1051
5468	2353
5468	9451
5468	57521
5468	4023
5468	5598
5468	5978
5468	7351
5468	133522
5468	3952
5468	23512
5468	5105
5468	2146
5468	1149
5468	51085
5468	6517
5468	1879
5468	9282
5468	51780
5468	6667
5468	11251
5468	4088
5468	3320
5468	4221
5468	57104
5468	857
5468	6776
5468	1499
5468	9967
5468	3064
5468	7329
5468	6720
5468	60
5468	1786
5468	6258
5468	6772
5468	6721
5468	2475
5468	3290
5468	5743
5468	9439
5468	632
5468	6934
5468	1268
5468	6319
5468	3725
5468	860
5468	338557
5468	8202
5468	10974
5468	54457
5468	3065
5468	6714
5468	80312
5468	9314
5468	6257
5468	19
5468	23054
5468	50943
5468	688
5468	190
5468	2308
5468	7020
5468	3486
5468	63924
5468	84335
5468	7341
5468	4899
5468	9862
5468	7026
5468	7041
5468	4773
5468	6591
5468	3630
5468	5609
5468	23028
5468	8204
5468	9612
5468	5970
5468	51701
5468	8648
5468	3569
5468	1052
5468	27332
5468	55818
5468	1385
5468	4772
5468	9370
5468	55636
5468	4204
5468	6597
5468	23175
5468	7124
5468	9757
5468	948
5468	3159
5468	10499
5468	85441
5468	185
5468	6256
5468	1020
5468	4734
5468	1050
5468	64641
5468	3066
5468	3091
5468	84498
5468	207
5468	7090
5468	71
5468	246
5468	8031
5468	9063
5468	8863
51422	3156
51422	126133
51422	7248
51422	57521
51422	5566
51422	80227
51422	3952
51422	10645
51422	2997
51422	51085
51422	5571
51422	6794
51422	5494
51422	3953
51422	92335
51422	4137
51422	32
51422	389541
51422	5562
51422	30849
51422	2475
51422	8678
51422	28956
51422	200186
51422	6885
51422	58528
51422	9748
51422	5563
51422	64121
51422	8789
51422	64421
51422	10670
51422	2618
51422	3069
51422	8655
51422	5573
51422	153129
51422	875
51422	1994
51422	9370
51422	53632
51422	2203
51422	8649
51422	55626
51422	3312
51422	4607
51422	64223
51422	140735
51422	81617
51422	31
3361	2785
3361	2560
3361	2520
3361	3359
3361	93377
9069	9076
9069	149461
9069	100506658
9069	1366
9069	1365
9069	9074
9069	23562
9069	9073
9069	24146
9069	7122
9069	9080
9069	1364
9069	9414
9069	9075
8321	7484
8321	54361
8321	7471
8321	4041
8321	7480
8321	50964
8321	5881
8321	79412
8321	5519
8321	1857
8321	2535
8321	5518
8321	2932
8321	7481
8321	139285
8321	83999
8321	5529
8321	7479
8321	7477
8321	1499
8321	81839
8321	5879
8321	8323
8321	7482
8321	4919
8321	22943
8321	4920
8321	1855
8321	23002
8321	81029
8321	5527
8321	5528
8321	5515
8321	1452
8321	7478
8321	7976
8321	84133
8321	54894
8321	6259
3156	29881
3156	267
3156	2168
3156	5469
3156	4597
3156	1581
3156	255738
3156	11236
3156	2194
3156	3157
3156	5571
3156	10498
3156	7327
3156	3638
3156	4800
3156	5562
3156	1717
3156	6720
3156	2224
3156	7415
3156	6721
3156	39
3156	3158
3156	50814
3156	6319
3156	5563
3156	1718
3156	4520
3156	19
3156	23054
3156	23590
3156	29914
3156	84447
3156	3422
3156	4047
3156	8648
3156	5465
3156	4802
3156	53632
3156	3159
3156	10499
3156	79718
3156	85441
3156	6256
3156	4598
3156	3949
3156	80205
3156	2222
3156	31
57798	57649
57798	10933
57798	3065
57798	23309
57798	5931
57798	5927
57798	3066
64768	2733
64768	51447
64768	200845
64768	253430
64768	117283
64768	9677
64768	55035
64768	9807
64768	23262
79178	116238
79178	79876
79178	27010
79178	84284
79178	8242
79178	140767
79178	53826
64146	23173
64146	254042
64146	10988
146456	6746
146456	10972
146456	6748
146456	54732
146456	51014
55066	5161
55066	5162
55066	57546
55066	2653
55066	26027
55066	5160
55066	2731
55066	54704
221481	64771
221481	116369
11269	55308
11269	2733
11269	8021
11269	1478
11269	9811
11269	56000
11269	8480
11269	7514
11269	55998
11269	10482
11269	4927
11269	57409
11269	23636
11269	728343
11269	56001
197258	3099
197258	3101
197258	80201
197258	8790
197258	2762
197258	7264
197258	3098
3815	5291
3815	6777
3815	9965
3815	4286
3815	3562
3815	1437
3815	4869
3815	290
3815	1398
3815	3479
3815	613
3815	3575
3815	6504
3815	947
3815	7423
3815	2250
3815	3556
3815	285
3815	2253
3815	1435
3815	3563
3815	3855
3815	8651
3815	399694
3815	5155
3815	2242
3815	2248
3815	10076
3815	3320
3815	3932
3815	9402
3815	5781
3815	6776
3815	921
3815	10019
3815	1399
3815	5154
3815	2534
3815	2335
3815	55107
3815	2526
3815	5294
3815	8822
3815	6772
3815	9846
3815	5287
3815	4803
3815	4893
3815	2022
3815	6714
3815	53358
3815	5293
3815	7020
3815	7006
3815	3717
3815	2254
3815	928
3815	2885
3815	7021
3815	4145
3815	5599
3815	374
3815	6387
3815	3688
3815	6591
3815	3630
3815	9306
3815	2887
3815	925
3815	7852
3815	6654
3815	5777
3815	3481
3815	1438
3815	960
3815	8823
3815	6464
3815	2886
3815	3265
3815	5578
3815	5788
3815	627
3815	4311
3815	56034
3815	8842
3815	5295
3815	284
3815	4067
3815	930
3815	8777
3815	10603
3815	3684
3815	967
3815	317
3815	5228
3815	4157
3815	207
3815	3687
3815	112476
3815	5175
3815	7525
3815	2323
3815	26291
3815	7409
3815	7422
3815	7424
3815	4684
3815	2246
3815	962
776	808
776	50944
776	2785
776	10369
776	94235
776	784
776	2783
776	117144
776	5566
776	2771
776	6844
776	783
776	57010
776	5499
776	246329
776	8912
776	54331
776	857
776	817
776	5501
776	859
776	2770
776	6861
776	781
776	801
776	287
776	6261
776	773
776	779
776	6262
776	777
776	480
776	2787
776	5567
776	55970
776	774
776	6812
776	5592
776	2790
776	778
776	5568
776	5621
776	257062
776	117155
776	2788
776	93589
776	59284
776	2786
776	782
776	3306
776	5532
776	5530
776	5500
776	3630
776	5533
776	815
776	2280
776	57828
776	378807
776	9254
776	55799
776	2793
776	3762
776	785
776	476
776	4842
776	2782
55540	10481
55540	84818
55540	53342
55540	23765
55540	64806
55540	112744
55540	85480
55540	3605
55540	132014
55540	7189
9133	129401
9133	4085
9133	5885
9133	9833
9133	5347
9133	22974
9133	6240
9133	81620
9133	55957
9133	332
9133	7083
9133	699
9133	23244
9133	993
9133	2237
9133	79801
9133	83879
9133	157570
9133	4176
9133	81876
9133	9688
9133	55215
9133	1163
9133	23047
9133	64689
9133	9212
9133	29882
9133	7298
9133	4928
9133	221150
9133	2146
9133	995
9133	10615
9133	8243
9133	56992
9133	9918
9133	10460
9133	157313
9133	9735
9133	286826
9133	10572
9133	402569
9133	1033
9133	1058
9133	64682
9133	3930
9133	2810
9133	132660
9133	348995
9133	2305
9133	545
9133	900
9133	10762
9133	11065
9133	10051
9133	5557
9133	7048
9133	8021
9133	8881
9133	6241
9133	9126
9133	9824
9133	9156
9133	1063
9133	51514
9133	4751
9133	29089
9133	9928
9133	259266
9133	7175
9133	387103
9133	4288
9133	9184
9133	9748
9133	7272
9133	1647
9133	55706
9133	55165
9133	4998
9133	9585
9133	6491
9133	8438
9133	1263
9133	11004
9133	991
9133	23511
9133	55143
9133	5928
9133	11130
9133	24137
9133	22919
9133	1164
9133	84930
9133	85417
9133	6941
9133	26586
9133	23279
9133	5111
9133	5218
9133	5983
9133	1854
9133	1024
9133	11200
9133	5888
9133	10274
9133	6396
9133	5984
9133	1894
9133	55839
9133	3161
9133	9232
9133	9055
9133	8697
9133	10112
9133	51343
9133	9883
9133	983
9133	8480
9133	899
9133	81929
9133	1654
9133	81624
9133	1026
9133	5861
9133	285643
9133	1111
9133	92906
9133	8317
9133	3833
9133	100529145
9133	7465
9133	29127
9133	8318
9133	1018
9133	7153
9133	55635
9133	55355
9133	51512
9133	2801
9133	55388
9133	1020
9133	29945
9133	55872
9133	9134
9133	996
9133	3838
9133	83461
9133	132864
